congress,chamber,district_code,state_abbrev,party_code,bioname,nominate_dim1
114,House,6.0,NC,200,"WALKER, Bradley Mark",0.6409999999999999
114,House,7.0,NC,200,"ROUZER, David",0.573
114,House,12.0,NC,100,"ADAMS, Alma",-0.465
114,House,3.0,NC,200,"JONES, Walter Beaman, Jr.",0.244
114,House,1.0,ND,200,"CRAMER, Kevin",0.392
114,House,9.0,OH,100,"KAPTUR, Marcia Carolyn (Marcy)",-0.35
114,House,12.0,OH,200,"TIBERI, Patrick (Pat)",0.386
114,House,10.0,OH,200,"TURNER, Michael R.",0.275
114,House,13.0,OH,100,"RYAN, Timothy J.",-0.402
114,House,4.0,OH,200,"JORDAN, Jim",0.718
114,House,5.0,OH,200,"LATTA, Robert E.",0.516
114,House,11.0,OH,100,"FUDGE, Marcia L.",-0.581
114,House,6.0,OH,200,"JOHNSON, Bill",0.42700000000000005
114,House,15.0,OH,200,"STIVERS, Steve",0.3
114,House,16.0,OH,200,"RENACCI, Jim",0.387
114,House,7.0,OH,200,"GIBBS, Bob",0.47700000000000004
114,House,2.0,OH,200,"WENSTRUP, Brad",0.544
114,House,3.0,OH,100,"BEATTY, Joyce",-0.433
114,House,14.0,OH,200,"JOYCE, David",0.263
114,House,8.0,OH,200,"DAVIDSON, Warren",0.6829999999999999
114,House,8.0,OH,200,"BOEHNER, John Andrew",0.513
114,House,1.0,OH,200,"CHABOT, Steve",0.564
114,House,4.0,OK,200,"COLE, Tom",0.332
114,House,1.0,OK,200,"BRIDENSTINE, Jim",0.6890000000000001
114,House,2.0,OK,200,"MULLIN, Markwayne",0.52
114,House,5.0,OK,200,"RUSSELL, Steve",0.473
114,House,3.0,OK,200,"LUCAS, Frank D.",0.363
114,House,4.0,OR,100,"DeFAZIO, Peter Anthony",-0.428
114,House,5.0,OR,100,"SCHRADER, Kurt",-0.184
114,House,1.0,OR,100,"BONAMICI, Suzanne",-0.39399999999999996
114,House,3.0,OR,100,"BLUMENAUER, Earl",-0.428
114,House,2.0,OR,200,"WALDEN, Greg",0.33299999999999996
114,House,9.0,PA,200,"SHUSTER, William (Bill)",0.374
114,House,18.0,PA,200,"MURPHY, Timothy",0.258
114,House,8.0,PA,200,"FITZPATRICK, Michael G.",0.20199999999999999
114,House,15.0,PA,200,"DENT, Charles W.",0.244
114,House,5.0,PA,200,"THOMPSON, Glenn",0.316
114,House,3.0,PA,200,"KELLY, Mike",0.358
114,House,7.0,PA,200,"MEEHAN, Patrick",0.22
114,House,10.0,PA,200,"MARINO, Thomas A.",0.35200000000000004
114,House,11.0,PA,200,"BARLETTA, Lou",0.278
114,House,4.0,PA,200,"PERRY, Scott",0.636
114,House,12.0,PA,200,"ROTHFUS, Keith",0.498
114,House,17.0,PA,100,"CARTWRIGHT, Matt",-0.365
114,House,6.0,PA,200,"COSTELLO, Ryan",0.217
114,House,13.0,PA,100,"BOYLE, Brendan Francis",-0.4
114,House,2.0,PA,100,"EVANS, Dwight",-0.45899999999999996
114,House,2.0,PA,100,"FATTAH, Chaka",-0.47200000000000003
114,House,14.0,PA,100,"DOYLE, Michael F.",-0.331
114,House,16.0,PA,200,"PITTS, Joseph R.",0.5379999999999999
114,House,1.0,PA,100,"BRADY, Robert A.",-0.484
114,House,2.0,RI,100,"LANGEVIN, James",-0.375
114,House,1.0,RI,100,"CICILLINE, David N.",-0.389
114,House,2.0,SC,200,"WILSON, Addison Graves (Joe)",0.536
114,House,3.0,SC,200,"DUNCAN, Jeff",0.735
114,House,4.0,SC,200,"GOWDY, Trey",0.655
114,House,5.0,SC,200,"MULVANEY, Mick",0.75
114,House,7.0,SC,200,"RICE, Tom",0.5920000000000001
114,House,1.0,SC,200,"SANFORD, Mark",0.6859999999999999
114,House,6.0,SC,100,"CLYBURN, James Enos",-0.46399999999999997
114,House,1.0,SD,200,"NOEM, Kristi",0.39799999999999996
114,House,5.0,TN,100,"COOPER, James Hayes Shofner",-0.163
114,House,2.0,TN,200,"DUNCAN, John J., Jr.",0.604
114,House,7.0,TN,200,"BLACKBURN, Marsha",0.623
114,House,9.0,TN,100,"COHEN, Stephen",-0.4
114,House,1.0,TN,200,"ROE, David P. (Phil)",0.486
114,House,3.0,TN,200,"FLEISCHMANN, Chuck",0.457
114,House,4.0,TN,200,"DESJARLAIS, Scott",0.585
114,House,6.0,TN,200,"BLACK, Diane",0.58
114,House,8.0,TN,200,"FINCHER, Stephen Lee",0.526
114,House,6.0,TX,200,"BARTON, Joe Linus",0.528
114,House,21.0,TX,200,"SMITH, Lamar Seeligson",0.425
114,House,7.0,TX,200,"CULBERSON, John",0.503
114,House,5.0,TX,200,"HENSARLING, Jeb",0.703
114,House,19.0,TX,200,"NEUGEBAUER, Randy",0.628
114,House,26.0,TX,200,"BURGESS, Michael C.",0.573
114,House,31.0,TX,200,"CARTER, John R.",0.474
114,House,1.0,TX,200,"GOHMERT, Louie",0.633
114,House,2.0,TX,200,"POE, Ted",0.594
114,House,9.0,TX,100,"GREEN, Al",-0.43799999999999994
114,House,10.0,TX,200,"McCAUL, Michael T.",0.43
114,House,11.0,TX,200,"CONAWAY, K. Michael",0.593
114,House,24.0,TX,200,"MARCHANT, Kenny",0.6
114,House,28.0,TX,100,"CUELLAR, Henry",-0.22699999999999998
114,House,22.0,TX,200,"OLSON, Pete",0.5479999999999999
114,House,17.0,TX,200,"FLORES, Bill",0.5720000000000001
114,House,27.0,TX,200,"FARENTHOLD, Blake",0.5479999999999999
114,House,14.0,TX,200,"WEBER, Randy",0.7120000000000001
114,House,16.0,TX,100,"O'ROURKE, Beto",-0.304
114,House,20.0,TX,100,"CASTRO, Joaquin",-0.4
114,House,25.0,TX,200,"WILLIAMS, Roger",0.584
114,House,33.0,TX,100,"VEASEY, Marc",-0.401
114,House,34.0,TX,100,"VELA, Filemon",-0.312
114,House,4.0,TX,200,"RATCLIFFE, John",0.693
114,House,23.0,TX,200,"HURD, William Ballard",0.287
114,House,36.0,TX,200,"BABIN, Brian",0.7020000000000001
114,House,3.0,TX,200,"JOHNSON, Sam",0.61
114,House,35.0,TX,100,"DOGGETT, Lloyd Alton, II",-0.402
114,House,13.0,TX,200,"THORNBERRY, William McClellan (Mac)",0.525
114,House,18.0,TX,100,"JACKSON LEE, Sheila",-0.46
114,House,32.0,TX,200,"SESSIONS, Pete",0.5870000000000001
114,House,8.0,TX,200,"BRADY, Kevin Patrick",0.524
114,House,12.0,TX,200,"GRANGER, Kay",0.39799999999999996
114,House,15.0,TX,100,"HINOJOSA, Rubén",-0.34
114,House,29.0,TX,100,"GREEN, Raymond Eugene (Gene)",-0.324
114,House,30.0,TX,100,"JOHNSON, Eddie Bernice",-0.485
114,House,1.0,UT,200,"BISHOP, Robert (Rob)",0.537
114,House,3.0,UT,200,"CHAFFETZ, Jason",0.647
114,House,2.0,UT,200,"STEWART, Chris",0.526
114,House,4.0,UT,200,"LOVE, Ludmya Bourdeau (Mia)",0.542
114,House,1.0,VT,100,"WELCH, Peter",-0.409
114,House,4.0,VA,200,"FORBES, J. Randy",0.40700000000000003
114,House,1.0,VA,200,"WITTMAN, Robert J.",0.446
114,House,11.0,VA,100,"CONNOLLY, Gerald E. (Gerry)",-0.306
114,House,2.0,VA,200,"RIGELL, E. Scott",0.405
114,House,5.0,VA,200,"HURT, Robert",0.568
114,House,9.0,VA,200,"GRIFFITH, H. Morgan",0.546
114,House,7.0,VA,200,"BRAT, David A.",0.8290000000000001
114,House,8.0,VA,100,"BEYER, Donald Sternoff Jr.",-0.385
114,House,10.0,VA,200,"COMSTOCK, Barbara J.",0.276
114,House,3.0,VA,100,"SCOTT, Robert C.",-0.45
114,House,6.0,VA,200,"GOODLATTE, Robert William",0.496
114,House,7.0,WA,100,"McDERMOTT, James A.",-0.6659999999999999
114,House,2.0,WA,100,"LARSEN, Richard Ray (Rick)",-0.365
114,House,5.0,WA,200,"McMORRIS RODGERS, Cathy",0.425
114,House,8.0,WA,200,"REICHERT, David G.",0.22399999999999998
114,House,3.0,WA,200,"HERRERA BEUTLER, Jaime",0.353
114,House,6.0,WA,100,"KILMER, Derek",-0.31
114,House,10.0,WA,100,"HECK, Denny",-0.312
114,House,4.0,WA,200,"NEWHOUSE, Daniel Milton",0.33899999999999997
114,House,9.0,WA,100,"SMITH, Adam",-0.285
114,House,1.0,WA,100,"DelBENE, Suzan K.",-0.28300000000000003
114,House,1.0,WV,200,"McKINLEY, David",0.301
114,House,2.0,WV,200,"MOONEY, Alex X.",0.5770000000000001
114,House,3.0,WV,200,"JENKINS, Evan H.",0.315
114,House,5.0,WI,200,"SENSENBRENNER, Frank James, Jr.",0.638
114,House,4.0,WI,100,"MOORE, Gwendolynne S. (Gwen)",-0.528
114,House,7.0,WI,200,"DUFFY, Sean",0.511
114,House,8.0,WI,200,"RIBBLE, Reid",0.603
114,House,2.0,WI,100,"POCAN, Mark",-0.54
114,House,6.0,WI,200,"GROTHMAN, Glenn",0.603
114,House,3.0,WI,100,"KIND, Ron",-0.261
114,House,1.0,WI,200,"RYAN, Paul D.",0.556
114,House,1.0,WY,200,"LUMMIS, Cynthia M.",0.6779999999999999
114,Senate,0.0,AL,200,"SESSIONS, Jefferson Beauregard III (Jeff)",0.5489999999999999
114,Senate,0.0,AL,200,"SHELBY, Richard C.",0.442
114,Senate,0.0,AK,200,"MURKOWSKI, Lisa",0.21100000000000002
114,Senate,0.0,AK,200,"SULLIVAN, Daniel Scott",0.467
114,Senate,0.0,AZ,200,"McCAIN, John Sidney, III",0.381
114,Senate,0.0,AZ,200,"FLAKE, Jeff",0.855
114,Senate,0.0,AR,200,"BOOZMAN, John",0.414
114,Senate,0.0,AR,200,"COTTON, Tom",0.608
114,Senate,0.0,CA,100,"BOXER, Barbara",-0.45
114,Senate,0.0,CA,100,"FEINSTEIN, Dianne",-0.268
114,Senate,0.0,CO,200,"GARDNER, Cory",0.444
114,Senate,0.0,CO,100,"BENNET, Michael F.",-0.228
114,Senate,0.0,CT,100,"MURPHY, Christopher",-0.27
114,Senate,0.0,CT,100,"BLUMENTHAL, Richard",-0.43799999999999994
114,Senate,0.0,DE,100,"CARPER, Thomas Richard",-0.177
114,Senate,0.0,DE,100,"COONS, Christopher A.",-0.22899999999999998
114,Senate,0.0,FL,100,"NELSON, Clarence William (Bill)",-0.193
114,Senate,0.0,FL,200,"RUBIO, Marco",0.5870000000000001
114,Senate,0.0,GA,200,"ISAKSON, Johnny",0.402
114,Senate,0.0,GA,200,"PERDUE, David Alfred, Jr.",0.562
114,Senate,0.0,HI,100,"HIRONO, Mazie",-0.512
114,Senate,0.0,HI,100,"SCHATZ, Brian Emanuel",-0.44299999999999995
114,Senate,0.0,ID,200,"CRAPO, Michael Dean",0.502
114,Senate,0.0,ID,200,"RISCH, James",0.585
114,Senate,0.0,IL,100,"DURBIN, Richard Joseph",-0.348
114,Senate,0.0,IL,200,"KIRK, Mark Steven",0.27399999999999997
114,Senate,0.0,IN,200,"COATS, Daniel Ray",0.375
114,Senate,0.0,IN,100,"DONNELLY, Joe",-0.11900000000000001
114,Senate,0.0,IA,200,"GRASSLEY, Charles Ernest",0.348
114,Senate,0.0,IA,200,"ERNST, Joni",0.539
114,Senate,0.0,KS,200,"ROBERTS, Charles Patrick (Pat)",0.413
114,Senate,0.0,KS,200,"MORAN, Jerry",0.415
114,Senate,0.0,KY,200,"McCONNELL, Addison Mitchell (Mitch)",0.40399999999999997
114,Senate,0.0,KY,200,"PAUL, Rand",0.88
114,Senate,0.0,LA,200,"CASSIDY, Bill",0.457
114,Senate,0.0,LA,200,"VITTER, David",0.495
114,Senate,0.0,ME,328,"KING, Angus Stanley, Jr.",-0.158
114,Senate,0.0,ME,200,"COLLINS, Susan Margaret",0.115
114,Senate,0.0,MD,100,"MIKULSKI, Barbara Ann",-0.37
114,Senate,0.0,MD,100,"CARDIN, Benjamin Louis",-0.319
114,Senate,0.0,MA,100,"MARKEY, Edward John",-0.513
114,Senate,0.0,MA,100,"WARREN, Elizabeth",-0.757
114,Senate,0.0,MI,100,"PETERS, Gary C.",-0.24600000000000002
114,Senate,0.0,MI,100,"STABENOW, Deborah Ann",-0.342
114,Senate,0.0,MN,100,"KLOBUCHAR, Amy",-0.285
114,Senate,0.0,MN,100,"FRANKEN, Al",-0.39899999999999997
114,Senate,0.0,MS,200,"COCHRAN, William Thad",0.287
114,Senate,0.0,MS,200,"WICKER, Roger F.",0.379
114,Senate,0.0,MO,200,"BLUNT, Roy",0.415
114,Senate,0.0,MO,100,"McCASKILL, Claire",-0.14300000000000002
114,Senate,0.0,MT,200,"DAINES, Steve",0.5710000000000001
114,Senate,0.0,MT,100,"TESTER, Jon",-0.215
114,Senate,0.0,NE,200,"FISCHER, Debra (Deb)",0.452
114,Senate,0.0,NE,200,"SASSE, Benjamin Eric",0.716
114,Senate,0.0,NV,100,"REID, Harry",-0.276
114,Senate,0.0,NV,200,"HELLER, Dean",0.46299999999999997
114,Senate,0.0,NH,100,"SHAHEEN, Jeanne",-0.237
114,Senate,0.0,NH,200,"AYOTTE, Kelly",0.35100000000000003
114,Senate,0.0,NJ,100,"MENENDEZ, Robert",-0.36700000000000005
114,Senate,0.0,NJ,100,"BOOKER, Cory Anthony",-0.591
114,Senate,0.0,NM,100,"HEINRICH, Martin",-0.33
114,Senate,0.0,NM,100,"UDALL, Thomas (Tom)",-0.45299999999999996
114,Senate,0.0,NY,100,"SCHUMER, Charles Ellis (Chuck)",-0.359
114,Senate,0.0,NY,100,"GILLIBRAND, Kirsten",-0.473
114,Senate,0.0,NC,200,"BURR, Richard M.",0.441
114,Senate,0.0,NC,200,"TILLIS, Thomas Roland (Thom)",0.423
114,Senate,0.0,ND,200,"HOEVEN, John",0.36
114,Senate,0.0,ND,100,"HEITKAMP, Mary Kathryn (Heidi)",-0.122
114,Senate,0.0,OH,200,"PORTMAN, Robert Jones (Rob)",0.369
114,Senate,0.0,OH,100,"BROWN, Sherrod",-0.428
114,Senate,0.0,OK,200,"INHOFE, James Mountain",0.555
114,Senate,0.0,OK,200,"LANKFORD, James",0.595
114,Senate,0.0,OR,100,"WYDEN, Ronald Lee",-0.33
114,Senate,0.0,OR,100,"MERKLEY, Jeff",-0.44
114,Senate,0.0,PA,200,"TOOMEY, Patrick Joseph",0.635
114,Senate,0.0,PA,100,"CASEY, Robert (Bob), Jr.",-0.314
114,Senate,0.0,RI,100,"REED, John F. (Jack)",-0.36700000000000005
114,Senate,0.0,RI,100,"WHITEHOUSE, Sheldon",-0.355
114,Senate,0.0,SC,200,"SCOTT, Tim",0.626
114,Senate,0.0,SC,200,"GRAHAM, Lindsey O.",0.39399999999999996
114,Senate,0.0,SD,200,"THUNE, John",0.42
114,Senate,0.0,SD,200,"ROUNDS, Marion Michael (Mike)",0.385
114,Senate,0.0,TN,200,"ALEXANDER, Lamar",0.324
114,Senate,0.0,TN,200,"CORKER, Robert (Bob)",0.395
114,Senate,0.0,TX,200,"CORNYN, John",0.48
114,Senate,0.0,TX,200,"CRUZ, Rafael Edward (Ted)",0.8390000000000001
114,Senate,0.0,UT,200,"HATCH, Orrin Grant",0.382
114,Senate,0.0,UT,200,"LEE, Mike",0.9009999999999999
114,Senate,0.0,VT,100,"LEAHY, Patrick Joseph",-0.36
114,Senate,0.0,VT,328,"SANDERS, Bernard",-0.531
114,Senate,0.0,VA,100,"WARNER, Mark",-0.203
114,Senate,0.0,VA,100,"KAINE, Timothy Michael (Tim)",-0.243
114,Senate,0.0,WA,100,"CANTWELL, Maria E.",-0.305
114,Senate,0.0,WA,100,"MURRAY, Patty",-0.35200000000000004
114,Senate,0.0,WV,200,"CAPITO, Shelley Moore",0.267
114,Senate,0.0,WV,100,"MANCHIN, Joe, III",-0.057
114,Senate,0.0,WI,100,"BALDWIN, Tammy",-0.49200000000000005
114,Senate,0.0,WI,200,"JOHNSON, Ron",0.601
114,Senate,0.0,WY,200,"BARRASSO, John A.",0.544
114,Senate,0.0,WY,200,"ENZI, Michael B.",0.545
115,House,3.0,AL,200,"ROGERS, Mike Dennis",0.359
115,House,7.0,AL,100,"SEWELL, Terri",-0.39299999999999996
115,House,2.0,AL,200,"ROBY, Martha",0.36200000000000004
115,House,5.0,AL,200,"BROOKS, Mo",0.6509999999999999
115,House,1.0,AL,200,"BYRNE, Bradley",0.61
115,House,6.0,AL,200,"PALMER, Gary James",0.7020000000000001
115,House,4.0,AL,200,"ADERHOLT, Robert",0.375
115,House,1.0,AK,200,"YOUNG, Donald Edwin",0.284
115,House,8.0,AZ,200,"FRANKS, Trent",0.7490000000000001
115,House,3.0,AZ,100,"GRIJALVA, Raúl M.",-0.598
115,House,4.0,AZ,200,"GOSAR, Paul",0.685
115,House,6.0,AZ,200,"SCHWEIKERT, David",0.581
115,House,9.0,AZ,100,"SINEMA, Kyrsten",-0.10300000000000001
115,House,2.0,AZ,200,"McSALLY, Martha",0.345
115,House,7.0,AZ,100,"GALLEGO, Ruben",-0.451
115,House,5.0,AZ,200,"BIGGS, Andrew S.",0.883
115,House,1.0,AZ,100,"O'HALLERAN, Thomas C.",-0.193
115,House,8.0,AZ,200,"LESKO, Debbie",0.6
115,House,1.0,AR,200,"CRAWFORD, Rick",0.426
115,House,3.0,AR,200,"WOMACK, Steve",0.353
115,House,2.0,AR,200,"HILL, French",0.447
115,House,4.0,AR,200,"WESTERMAN, Bruce Eugene",0.552
115,House,12.0,CA,100,"PELOSI, Nancy",-0.49
115,House,48.0,CA,200,"ROHRABACHER, Dana",0.626
115,House,28.0,CA,100,"SCHIFF, Adam",-0.35
115,House,49.0,CA,200,"ISSA, Darrell",0.501
115,House,53.0,CA,100,"DAVIS, Susan A.",-0.34299999999999997
115,House,22.0,CA,200,"NUNES, Devin",0.45
115,House,38.0,CA,100,"SÁNCHEZ, Linda T.",-0.508
115,House,16.0,CA,100,"COSTA, Jim",-0.192
115,House,6.0,CA,100,"MATSUI, Doris",-0.434
115,House,9.0,CA,100,"McNERNEY, Jerry",-0.263
115,House,23.0,CA,200,"MCCARTHY, Kevin",0.455
115,House,14.0,CA,100,"SPEIER, Karen Lorraine Jacqueline (Jackie)",-0.38
115,House,4.0,CA,200,"McCLINTOCK, Tom",0.7140000000000001
115,House,27.0,CA,100,"CHU, Judy",-0.488
115,House,3.0,CA,100,"GARAMENDI, John",-0.309
115,House,50.0,CA,200,"HUNTER, Duncan Duane",0.539
115,House,10.0,CA,200,"DENHAM, Jeff",0.306
115,House,37.0,CA,100,"BASS, Karen",-0.585
115,House,1.0,CA,200,"LaMALFA, Doug",0.536
115,House,2.0,CA,100,"HUFFMAN, Jared",-0.42700000000000005
115,House,7.0,CA,100,"BERA, Ami",-0.23399999999999999
115,House,8.0,CA,200,"COOK, Paul",0.37200000000000005
115,House,15.0,CA,100,"SWALWELL, Eric",-0.365
115,House,21.0,CA,200,"VALADAO, David G.",0.256
115,House,26.0,CA,100,"BROWNLEY, Julia",-0.287
115,House,29.0,CA,100,"CÁRDENAS, Tony",-0.384
115,House,36.0,CA,100,"RUIZ, Raul",-0.244
115,House,41.0,CA,100,"TAKANO, Mark",-0.46399999999999997
115,House,47.0,CA,100,"LOWENTHAL, Alan",-0.451
115,House,51.0,CA,100,"VARGAS, Juan",-0.4
115,House,52.0,CA,100,"PETERS, Scott",-0.182
115,House,11.0,CA,100,"DESAULNIER, Mark James",-0.531
115,House,25.0,CA,200,"KNIGHT, Steve",0.397
115,House,31.0,CA,100,"AGUILAR, Peter Rey",-0.294
115,House,33.0,CA,100,"LIEU, Ted",-0.374
115,House,35.0,CA,100,"TORRES, Norma Judith",-0.36200000000000004
115,House,45.0,CA,200,"WALTERS, Mimi",0.433
115,House,44.0,CA,100,"BARRAGÁN, Nanette Diaz",-0.515
115,House,24.0,CA,100,"CARBAJAL, Salud",-0.302
115,House,46.0,CA,100,"CORREA, Jose Luis",-0.28
115,House,17.0,CA,100,"KHANNA, Rohit",-0.569
115,House,20.0,CA,100,"PANETTA, James Varni",-0.308
115,House,34.0,CA,100,"GOMEZ, Jimmy",-0.584
115,House,43.0,CA,100,"WATERS, Maxine",-0.653
115,House,18.0,CA,100,"ESHOO, Anna Georges",-0.381
115,House,34.0,CA,100,"BECERRA, Xavier",-0.512
115,House,40.0,CA,100,"ROYBAL-ALLARD, Lucille",-0.469
115,House,39.0,CA,200,"ROYCE, Edward Randall",0.657
115,House,42.0,CA,200,"CALVERT, Ken",0.35
115,House,19.0,CA,100,"LOFGREN, Zoe",-0.402
115,House,30.0,CA,100,"SHERMAN, Brad",-0.342
115,House,13.0,CA,100,"LEE, Barbara",-0.682
115,House,5.0,CA,100,"THOMPSON, Michael",-0.395
115,House,32.0,CA,100,"NAPOLITANO, Grace Flores",-0.44799999999999995
115,House,5.0,CO,200,"LAMBORN, Doug",0.6759999999999999
115,House,7.0,CO,100,"PERLMUTTER, Ed",-0.282
115,House,2.0,CO,100,"POLIS, Jared",-0.278
115,House,6.0,CO,200,"COFFMAN, Mike",0.49200000000000005
115,House,3.0,CO,200,"TIPTON, Scott",0.451
115,House,4.0,CO,200,"BUCK, Kenneth Robert",0.727
115,House,1.0,CO,100,"DeGETTE, Diana",-0.431
115,House,2.0,CT,100,"COURTNEY, Joe",-0.344
115,House,4.0,CT,100,"HIMES, James A.",-0.242
115,House,5.0,CT,100,"ESTY, Elizabeth",-0.315
115,House,3.0,CT,100,"DeLAURO, Rosa L.",-0.415
115,House,1.0,CT,100,"LARSON, John B.",-0.397
115,House,1.0,DE,100,"BLUNT ROCHESTER, Lisa",-0.33399999999999996
115,House,27.0,FL,200,"ROS-LEHTINEN, Ileana",0.244
115,House,25.0,FL,200,"DIAZ-BALART, Mario",0.281
115,House,23.0,FL,100,"WASSERMAN SCHULTZ, Debbie",-0.42
115,House,14.0,FL,100,"CASTOR, Kathy",-0.439
115,House,16.0,FL,200,"BUCHANAN, Vernon G.",0.36
115,House,12.0,FL,200,"BILIRAKIS, Gus",0.405
115,House,8.0,FL,200,"POSEY, Bill",0.525
115,House,17.0,FL,200,"ROONEY, Thomas J.",0.45799999999999996
115,House,22.0,FL,100,"DEUTCH, Theodore E. (Ted)",-0.4
115,House,11.0,FL,200,"WEBSTER, Daniel A.",0.51
115,House,15.0,FL,200,"ROSS, Dennis",0.531
115,House,24.0,FL,100,"WILSON, Frederica",-0.478
115,House,3.0,FL,200,"YOHO, Ted",0.7040000000000001
115,House,6.0,FL,200,"DeSANTIS, Ron",0.6629999999999999
115,House,21.0,FL,100,"FRANKEL, Lois",-0.4
115,House,26.0,FL,200,"CURBELO, Carlos",0.21100000000000002
115,House,13.0,FL,100,"CRIST, Charlie Joseph Jr.",-0.225
115,House,10.0,FL,100,"DEMINGS, Valdez Butler",-0.33799999999999997
115,House,2.0,FL,200,"DUNN, Neal Patrick",0.527
115,House,1.0,FL,200,"GAETZ, Matthew L. II",0.625
115,House,5.0,FL,100,"LAWSON, Alfred Jr.",-0.259
115,House,18.0,FL,200,"MAST, Brian Jeffery",0.447
115,House,7.0,FL,100,"MURPHY, Stephanie",-0.16
115,House,19.0,FL,200,"ROONEY, Francis",0.501
115,House,4.0,FL,200,"RUTHERFORD, John Henry",0.419
115,House,9.0,FL,100,"SOTO, Darren Michael",-0.379
115,House,20.0,FL,100,"HASTINGS, Alcee Lamar",-0.564
115,House,5.0,GA,100,"LEWIS, John R.",-0.589
115,House,13.0,GA,100,"SCOTT, David",-0.302
115,House,6.0,GA,200,"PRICE, Tom",0.644
115,House,4.0,GA,100,"JOHNSON, Hank",-0.46799999999999997
115,House,14.0,GA,200,"GRAVES, Tom",0.716
115,House,7.0,GA,200,"WOODALL, Rob",0.593
115,House,8.0,GA,200,"SCOTT, Austin",0.5660000000000001
115,House,9.0,GA,200,"COLLINS, Doug",0.61
115,House,1.0,GA,200,"CARTER, Buddy",0.585
115,House,10.0,GA,200,"HICE, Jody Brownlow",0.795
115,House,11.0,GA,200,"LOUDERMILK, Barry D.",0.693
115,House,12.0,GA,200,"ALLEN, Rick W.",0.6920000000000001
115,House,3.0,GA,200,"FERGUSON, Anderson Drew IV",0.6
115,House,6.0,GA,200,"HANDEL, Karen",0.493
115,House,2.0,GA,100,"BISHOP, Sanford Dixon, Jr.",-0.28300000000000003
115,House,1.0,HI,100,"HANABUSA, Colleen",-0.37
115,House,2.0,HI,100,"GABBARD, Tulsi",-0.27399999999999997
115,House,1.0,ID,200,"LABRADOR, Raúl R.",0.735
115,House,2.0,ID,200,"SIMPSON, Michael K.",0.29600000000000004
115,House,3.0,IL,100,"LIPINSKI, Daniel",-0.22699999999999998
115,House,6.0,IL,200,"ROSKAM, Peter",0.429
115,House,11.0,IL,100,"FOSTER, Bill",-0.23
115,House,5.0,IL,100,"QUIGLEY, Mike",-0.322
115,House,16.0,IL,200,"KINZINGER, Adam",0.263
115,House,14.0,IL,200,"HULTGREN, Randy",0.49
115,House,10.0,IL,100,"SCHNEIDER, Brad",-0.17800000000000002
115,House,13.0,IL,200,"DAVIS, Rodney",0.271
115,House,17.0,IL,100,"BUSTOS, Cheri",-0.23800000000000002
115,House,2.0,IL,100,"KELLY, Robin L.",-0.46
115,House,12.0,IL,200,"BOST, Mike",0.273
115,House,18.0,IL,200,"LaHOOD, Darin",0.465
115,House,8.0,IL,100,"KRISHNAMOORTHI, S. Raja",-0.317
115,House,1.0,IL,100,"RUSH, Bobby L.",-0.479
115,House,4.0,IL,100,"GUTIÉRREZ, Luis V.",-0.48700000000000004
115,House,7.0,IL,100,"DAVIS, Danny K.",-0.486
115,House,15.0,IL,200,"SHIMKUS, John M.",0.375
115,House,9.0,IL,100,"SCHAKOWSKY, Janice D.",-0.606
115,House,1.0,IN,100,"VISCLOSKY, Peter",-0.402
115,House,7.0,IN,100,"CARSON, André",-0.431
115,House,4.0,IN,200,"ROKITA, Todd",0.602
115,House,8.0,IN,200,"BUCSHON, Larry",0.408
115,House,2.0,IN,200,"WALORSKI, Jackie",0.42700000000000005
115,House,5.0,IN,200,"BROOKS, Susan",0.35200000000000004
115,House,6.0,IN,200,"MESSER, Luke",0.563
115,House,3.0,IN,200,"BANKS, James E.",0.64
115,House,9.0,IN,200,"HOLLINGSWORTH, Joseph Albert III",0.414
115,House,4.0,IA,200,"KING, Steve",0.613
115,House,2.0,IA,100,"LOEBSACK, Dave",-0.276
115,House,1.0,IA,200,"BLUM, Rod",0.527
115,House,3.0,IA,200,"YOUNG, David",0.442
115,House,2.0,KS,200,"JENKINS, Lynn",0.523
115,House,3.0,KS,200,"YODER, Kevin",0.5579999999999999
115,House,4.0,KS,200,"POMPEO, Mike",0.66
115,House,1.0,KS,200,"MARSHALL, Roger Wayne",0.5529999999999999
115,House,4.0,KS,200,"ESTES, Ron",0.617
115,House,5.0,KY,200,"ROGERS, Harold Dallas (Hal)",0.33799999999999997
115,House,3.0,KY,100,"YARMUTH, John",-0.37799999999999995
115,House,2.0,KY,200,"GUTHRIE, Brett",0.42
115,House,6.0,KY,200,"BARR, Garland H. (Andy) IV",0.486
115,House,1.0,KY,200,"COMER, James",0.599
115,House,4.0,KY,200,"MASSIE, Thomas",0.679
115,House,1.0,LA,200,"SCALISE, Steve",0.5579999999999999
115,House,2.0,LA,100,"RICHMOND, Cedric",-0.486
115,House,5.0,LA,200,"ABRAHAM, Ralph",0.541
115,House,6.0,LA,200,"GRAVES, Garret",0.45399999999999996
115,House,3.0,LA,200,"HIGGINS, Clay",0.5870000000000001
115,House,4.0,LA,200,"JOHNSON, Mike",0.561
115,House,1.0,ME,100,"PINGREE, Chellie",-0.42
115,House,2.0,ME,200,"POLIQUIN, Bruce Lee",0.36
115,House,5.0,MD,100,"HOYER, Steny Hamilton",-0.38
115,House,2.0,MD,100,"RUPPERSBERGER, C. A. (Dutch)",-0.295
115,House,3.0,MD,100,"SARBANES, John",-0.467
