congress,chamber,district_code,state_abbrev,party_code,bioname,nominate_dim1
112,House,13.0,CA,100,"STARK, Fortney Hillman (Pete), Jr.",-0.631
112,House,7.0,CA,100,"MILLER, George",-0.552
112,House,30.0,CA,100,"WAXMAN, Henry Arnold",-0.473
112,House,41.0,CA,200,"LEWIS, Charles Jeremy (Jerry)",0.348
112,House,3.0,CA,200,"LUNGREN, Daniel Edward",0.49700000000000005
112,House,26.0,CA,200,"DREIER, David Timothy",0.478
112,House,28.0,CA,100,"BERMAN, Howard Lawrence",-0.40399999999999997
112,House,24.0,CA,200,"GALLEGLY, Elton W.",0.402
112,House,2.0,CA,200,"HERGER, Walter William (Wally)",0.551
112,House,8.0,CA,100,"PELOSI, Nancy",-0.49
112,House,46.0,CA,200,"ROHRABACHER, Dana",0.626
112,House,15.0,CA,100,"HONDA, Mike",-0.529
112,House,29.0,CA,100,"SCHIFF, Adam",-0.35
112,House,49.0,CA,200,"ISSA, Darrell",0.501
112,House,53.0,CA,100,"DAVIS, Susan A.",-0.34299999999999997
112,House,18.0,CA,100,"CARDOZA, Dennis A.",-0.262
112,House,21.0,CA,200,"NUNES, Devin",0.45
112,House,39.0,CA,100,"SÁNCHEZ, Linda T.",-0.508
112,House,20.0,CA,100,"COSTA, Jim",-0.192
112,House,5.0,CA,100,"MATSUI, Doris",-0.434
112,House,48.0,CA,200,"CAMPBELL, John (of California)",0.748
112,House,11.0,CA,100,"McNERNEY, Jerry",-0.263
112,House,22.0,CA,200,"MCCARTHY, Kevin",0.455
112,House,37.0,CA,100,"RICHARDSON, Laura",-0.33899999999999997
112,House,12.0,CA,100,"SPEIER, Karen Lorraine Jacqueline (Jackie)",-0.38
112,House,4.0,CA,200,"McCLINTOCK, Tom",0.7140000000000001
112,House,32.0,CA,100,"CHU, Judy",-0.488
112,House,10.0,CA,100,"GARAMENDI, John",-0.309
112,House,52.0,CA,200,"HUNTER, Duncan Duane",0.539
112,House,19.0,CA,200,"DENHAM, Jeff",0.306
112,House,33.0,CA,100,"BASS, Karen",-0.585
112,House,36.0,CA,100,"HAHN, Janice",-0.39
112,House,35.0,CA,100,"WATERS, Maxine",-0.653
112,House,6.0,CA,100,"WOOLSEY, Lynn C.",-0.556
112,House,14.0,CA,100,"ESHOO, Anna Georges",-0.381
112,House,17.0,CA,100,"FARR, Sam",-0.455
112,House,25.0,CA,200,"McKEON, Howard P. (Buck)",0.396
112,House,31.0,CA,100,"BECERRA, Xavier",-0.512
112,House,34.0,CA,100,"ROYBAL-ALLARD, Lucille",-0.469
112,House,36.0,CA,100,"HARMAN, Jane L.",-0.262
112,House,40.0,CA,200,"ROYCE, Edward Randall",0.657
112,House,44.0,CA,200,"CALVERT, Ken",0.35
112,House,51.0,CA,100,"FILNER, Bob",-0.652
112,House,16.0,CA,100,"LOFGREN, Zoe",-0.402
112,House,50.0,CA,200,"BILBRAY, Brian P.",0.392
112,House,27.0,CA,100,"SHERMAN, Brad",-0.342
112,House,47.0,CA,100,"SANCHEZ, Loretta",-0.36700000000000005
112,House,23.0,CA,100,"CAPPS, Lois",-0.389
112,House,45.0,CA,200,"BONO, Mary",0.353
112,House,9.0,CA,100,"LEE, Barbara",-0.682
112,House,1.0,CA,100,"THOMPSON, Michael",-0.395
112,House,38.0,CA,100,"NAPOLITANO, Grace Flores",-0.44799999999999995
112,House,42.0,CA,200,"MILLER, Gary G.",0.478
112,House,43.0,CA,100,"BACA, Joe",-0.349
112,House,5.0,CO,200,"LAMBORN, Doug",0.6759999999999999
112,House,7.0,CO,100,"PERLMUTTER, Ed",-0.282
112,House,2.0,CO,100,"POLIS, Jared",-0.278
112,House,6.0,CO,200,"COFFMAN, Mike",0.49200000000000005
112,House,3.0,CO,200,"TIPTON, Scott",0.451
112,House,4.0,CO,200,"GARDNER, Cory",0.444
112,House,1.0,CO,100,"DeGETTE, Diana",-0.431
112,House,2.0,CT,100,"COURTNEY, Joe",-0.344
112,House,5.0,CT,100,"MURPHY, Christopher",-0.27
112,House,4.0,CT,100,"HIMES, James A.",-0.242
112,House,3.0,CT,100,"DeLAURO, Rosa L.",-0.415
112,House,1.0,CT,100,"LARSON, John B.",-0.397
112,House,1.0,DE,100,"CARNEY, John C., Jr.",-0.256
112,House,10.0,FL,200,"YOUNG, Charles William (Bill)",0.325
112,House,6.0,FL,200,"STEARNS, Clifford Bundy",0.5539999999999999
112,House,18.0,FL,200,"ROS-LEHTINEN, Ileana",0.244
112,House,1.0,FL,200,"MILLER, Jefferson B. (Jeff)",0.633
112,House,4.0,FL,200,"CRENSHAW, Ander",0.33299999999999996
112,House,21.0,FL,200,"DIAZ-BALART, Mario",0.281
112,House,14.0,FL,200,"MACK, Connie, IV",0.601
112,House,20.0,FL,100,"WASSERMAN SCHULTZ, Debbie",-0.42
112,House,11.0,FL,100,"CASTOR, Kathy",-0.439
112,House,13.0,FL,200,"BUCHANAN, Vernon G.",0.36
112,House,9.0,FL,200,"BILIRAKIS, Gus",0.405
112,House,15.0,FL,200,"POSEY, Bill",0.525
112,House,16.0,FL,200,"ROONEY, Thomas J.",0.45799999999999996
112,House,19.0,FL,100,"DEUTCH, Theodore E. (Ted)",-0.4
112,House,2.0,FL,200,"SOUTHERLAND, Steve",0.56
112,House,5.0,FL,200,"NUGENT, Richard",0.483
112,House,8.0,FL,200,"WEBSTER, Daniel A.",0.51
112,House,12.0,FL,200,"ROSS, Dennis",0.531
112,House,17.0,FL,100,"WILSON, Frederica",-0.478
112,House,22.0,FL,200,"WEST, Allen",0.451
112,House,24.0,FL,200,"ADAMS, Sandra (Sandy)",0.5770000000000001
112,House,25.0,FL,200,"RIVERA, David",0.257
112,House,3.0,FL,100,"BROWN, Corrine",-0.429
112,House,7.0,FL,200,"MICA, John L.",0.45299999999999996
112,House,23.0,FL,100,"HASTINGS, Alcee Lamar",-0.564
112,House,5.0,GA,100,"LEWIS, John R.",-0.589
112,House,11.0,GA,200,"GINGREY, Phil",0.561
112,House,13.0,GA,100,"SCOTT, David",-0.302
112,House,6.0,GA,200,"PRICE, Tom",0.644
112,House,3.0,GA,200,"WESTMORELAND, Lynn A.",0.672
112,House,12.0,GA,100,"BARROW, John",-0.11900000000000001
112,House,4.0,GA,100,"JOHNSON, Hank",-0.46799999999999997
112,House,10.0,GA,200,"BROUN, Paul C., Jr.",0.9129999999999999
112,House,9.0,GA,200,"GRAVES, Tom",0.716
112,House,7.0,GA,200,"WOODALL, Rob",0.593
112,House,8.0,GA,200,"SCOTT, Austin",0.5660000000000001
112,House,1.0,GA,200,"KINGSTON, Jack",0.54
112,House,2.0,GA,100,"BISHOP, Sanford Dixon, Jr.",-0.28300000000000003
112,House,2.0,HI,100,"HIRONO, Mazie",-0.512
112,House,1.0,HI,100,"HANABUSA, Colleen",-0.37
112,House,1.0,ID,200,"LABRADOR, Raúl R.",0.735
112,House,2.0,ID,200,"SIMPSON, Michael K.",0.29600000000000004
112,House,12.0,IL,100,"COSTELLO, Jerry Francis",-0.317
112,House,15.0,IL,200,"JOHNSON, Timothy V.",0.264
112,House,3.0,IL,100,"LIPINSKI, Daniel",-0.22699999999999998
112,House,6.0,IL,200,"ROSKAM, Peter",0.429
112,House,18.0,IL,200,"SCHOCK, Aaron",0.311
112,House,5.0,IL,100,"QUIGLEY, Mike",-0.322
112,House,8.0,IL,200,"WALSH, Joe",0.708
112,House,10.0,IL,200,"DOLD, Robert",0.2
112,House,11.0,IL,200,"KINZINGER, Adam",0.263
112,House,14.0,IL,200,"HULTGREN, Randy",0.49
112,House,17.0,IL,200,"SCHILLING, Bobby",0.364
112,House,1.0,IL,100,"RUSH, Bobby L.",-0.479
112,House,4.0,IL,100,"GUTIÉRREZ, Luis V.",-0.48700000000000004
112,House,16.0,IL,200,"MANZULLO, Donald A.",0.51
112,House,2.0,IL,100,"JACKSON, Jesse L., Jr.",-0.5379999999999999
112,House,7.0,IL,100,"DAVIS, Danny K.",-0.486
112,House,19.0,IL,200,"SHIMKUS, John M.",0.375
112,House,9.0,IL,100,"SCHAKOWSKY, Janice D.",-0.606
112,House,13.0,IL,200,"BIGGERT, Judy Borg",0.32299999999999995
112,House,5.0,IN,200,"BURTON, Danny Lee",0.585
112,House,1.0,IN,100,"VISCLOSKY, Peter",-0.402
112,House,6.0,IN,200,"PENCE, Mike",0.655
112,House,2.0,IN,100,"DONNELLY, Joe",-0.11900000000000001
112,House,7.0,IN,100,"CARSON, André",-0.431
112,House,3.0,IN,200,"STUTZMAN, Marlin",0.742
112,House,4.0,IN,200,"ROKITA, Todd",0.602
112,House,8.0,IN,200,"BUCSHON, Larry",0.408
112,House,9.0,IN,200,"YOUNG, Todd",0.46399999999999997
112,House,5.0,IA,200,"KING, Steve",0.613
112,House,1.0,IA,100,"BRALEY, Bruce",-0.31
112,House,2.0,IA,100,"LOEBSACK, Dave",-0.276
112,House,4.0,IA,200,"LATHAM, Thomas",0.302
112,House,3.0,IA,100,"BOSWELL, Leonard L.",-0.23800000000000002
112,House,2.0,KS,200,"JENKINS, Lynn",0.523
112,House,1.0,KS,200,"HUELSKAMP, Tim",0.7440000000000001
112,House,3.0,KS,200,"YODER, Kevin",0.5579999999999999
112,House,4.0,KS,200,"POMPEO, Mike",0.66
112,House,5.0,KY,200,"ROGERS, Harold Dallas (Hal)",0.33799999999999997
112,House,6.0,KY,100,"CHANDLER, A. B. (Ben)",-0.23199999999999998
112,House,4.0,KY,200,"DAVIS, Geoffrey C. (Geoff)",0.39799999999999996
112,House,3.0,KY,100,"YARMUTH, John",-0.37799999999999995
112,House,2.0,KY,200,"GUTHRIE, Brett",0.42
112,House,1.0,KY,200,"WHITFIELD, Wayne Edward (Ed)",0.303
112,House,4.0,KY,200,"MASSIE, Thomas",0.679
112,House,7.0,LA,200,"BOUSTANY, Charles W.",0.392
112,House,1.0,LA,200,"SCALISE, Steve",0.5579999999999999
112,House,4.0,LA,200,"FLEMING, John",0.59
112,House,6.0,LA,200,"CASSIDY, Bill",0.457
112,House,2.0,LA,100,"RICHMOND, Cedric",-0.486
112,House,3.0,LA,200,"LANDRY, Jeff",0.614
112,House,5.0,LA,200,"ALEXANDER, Rodney",0.331
112,House,2.0,ME,100,"MICHAUD, Michael H.",-0.28300000000000003
112,House,1.0,ME,100,"PINGREE, Chellie",-0.42
112,House,5.0,MD,100,"HOYER, Steny Hamilton",-0.38
112,House,2.0,MD,100,"RUPPERSBERGER, C. A. (Dutch)",-0.295
112,House,8.0,MD,100,"VAN HOLLEN, Christopher",-0.391
112,House,3.0,MD,100,"SARBANES, John",-0.467
112,House,4.0,MD,100,"EDWARDS, Donna F.",-0.562
112,House,1.0,MD,200,"HARRIS, Andy",0.6629999999999999
112,House,6.0,MD,200,"BARTLETT, Roscoe Gardner",0.493
112,House,7.0,MD,100,"CUMMINGS, Elijah Eugene",-0.43799999999999994
112,House,7.0,MA,100,"MARKEY, Edward John",-0.513
112,House,4.0,MA,100,"FRANK, Barney",-0.499
112,House,2.0,MA,100,"NEAL, Richard Edmund",-0.41700000000000004
112,House,9.0,MA,100,"LYNCH, Stephen F.",-0.35
112,House,5.0,MA,100,"TSONGAS, Nicola S. (Niki)",-0.396
112,House,10.0,MA,100,"KEATING, William R.",-0.32799999999999996
112,House,1.0,MA,100,"OLVER, John Walter",-0.5770000000000001
112,House,3.0,MA,100,"McGOVERN, James P.",-0.539
112,House,6.0,MA,100,"TIERNEY, John F.",-0.488
112,House,8.0,MA,100,"CAPUANO, Michael Everett",-0.58
112,House,15.0,MI,100,"DINGELL, John David, Jr.",-0.44799999999999995
112,House,14.0,MI,100,"CONYERS, John, Jr.",-0.6579999999999999
112,House,5.0,MI,100,"KILDEE, Dale Edward",-0.385
112,House,12.0,MI,100,"LEVIN, Sander Martin",-0.379
112,House,6.0,MI,200,"UPTON, Frederick Stephen",0.33
112,House,8.0,MI,200,"ROGERS, Mike",0.4
112,House,10.0,MI,200,"MILLER, Candice S.",0.34299999999999997
112,House,11.0,MI,200,"McCOTTER, Thaddeus George",0.335
112,House,7.0,MI,200,"WALBERG, Tim",0.514
112,House,9.0,MI,100,"PETERS, Gary C.",-0.24600000000000002
112,House,1.0,MI,200,"BENISHEK, Dan",0.491
112,House,2.0,MI,200,"HUIZENGA, Bill",0.573
112,House,3.0,MI,200,"AMASH, Justin",0.654
112,House,13.0,MI,100,"CLARKE, Hansen",-0.478
112,House,4.0,MI,200,"CAMP, David Lee",0.385
112,House,11.0,MI,100,"CURSON, David Alan",-0.409
112,House,4.0,MN,100,"McCOLLUM, Betty",-0.41700000000000004
112,House,2.0,MN,200,"KLINE, John",0.49
112,House,1.0,MN,100,"WALZ, Tim",-0.275
112,House,5.0,MN,100,"ELLISON, Keith",-0.537
112,House,6.0,MN,200,"BACHMANN, Michele",0.584
112,House,3.0,MN,200,"PAULSEN, Erik",0.402
112,House,8.0,MN,200,"CRAVAACK, Chip",0.366
112,House,7.0,MN,100,"PETERSON, Collin Clark",-0.14800000000000002
112,House,3.0,MS,200,"HARPER, Gregg",0.384
112,House,1.0,MS,200,"NUNNELEE, Alan",0.488
112,House,4.0,MS,200,"PALAZZO, Steven",0.5329999999999999
112,House,2.0,MS,100,"THOMPSON, Bennie",-0.516
112,House,2.0,MO,200,"AKIN, W. Todd",0.612
112,House,6.0,MO,200,"GRAVES, Samuel",0.444
112,House,1.0,MO,100,"CLAY, William Lacy, Jr.",-0.48100000000000004
112,House,3.0,MO,100,"CARNAHAN, Russ",-0.34700000000000003
112,House,5.0,MO,100,"CLEAVER, Emanuel, II",-0.45299999999999996
112,House,9.0,MO,200,"LUETKEMEYER, Blaine",0.439
112,House,4.0,MO,200,"HARTZLER, Vicky",0.46299999999999997
112,House,7.0,MO,200,"LONG, Billy",0.546
112,House,8.0,MO,200,"EMERSON, Jo Ann",0.26899999999999996
112,House,1.0,MT,200,"REHBERG, Denny",0.337
112,House,1.0,NE,200,"FORTENBERRY, Jeff",0.303
112,House,3.0,NE,200,"SMITH, Adrian",0.517
112,House,2.0,NE,200,"TERRY, Lee Raymond",0.426
112,House,2.0,NV,200,"HELLER, Dean",0.46299999999999997
112,House,3.0,NV,200,"HECK, Joe",0.324
112,House,2.0,NV,200,"AMODEI, Mark E.",0.379
112,House,1.0,NV,100,"BERKLEY, Shelley",-0.302
112,House,1.0,NH,200,"GUINTA, Frank",0.433
112,House,2.0,NH,200,"BASS, Charles Foster",0.331
112,House,4.0,NJ,200,"SMITH, Christopher Henry",0.166
112,House,6.0,NJ,100,"PALLONE, Frank, Jr.",-0.40399999999999997
112,House,10.0,NJ,100,"PAYNE, Donald Milford",-0.5920000000000001
112,House,5.0,NJ,200,"GARRETT, Scott",0.688
112,House,13.0,NJ,100,"SIRES, Albio",-0.40299999999999997
112,House,7.0,NJ,200,"LANCE, Leonard",0.32899999999999996
112,House,3.0,NJ,200,"RUNYAN, Jon",0.222
112,House,1.0,NJ,100,"ANDREWS, Robert Ernest",-0.297
112,House,2.0,NJ,200,"LoBIONDO, Frank A.",0.21100000000000002
112,House,11.0,NJ,200,"FRELINGHUYSEN, Rodney P.",0.292
112,House,8.0,NJ,100,"PASCRELL, William J., Jr.",-0.366
112,House,9.0,NJ,100,"ROTHMAN, Steven",-0.35200000000000004
112,House,12.0,NJ,100,"HOLT, Rush",-0.46299999999999997
112,House,10.0,NJ,100,"PAYNE, Donald, Jr.",-0.518
112,House,2.0,NM,200,"PEARCE, Stevan",0.47200000000000003
112,House,1.0,NM,100,"HEINRICH, Martin",-0.33
112,House,3.0,NM,100,"LUJÁN, Ben Ray",-0.368
112,House,15.0,NY,100,"RANGEL, Charles B.",-0.514
112,House,5.0,NY,100,"ACKERMAN, Gary Leonard",-0.429
112,House,10.0,NY,100,"TOWNS, Edolphus",-0.519
112,House,28.0,NY,100,"SLAUGHTER, Louise McIntosh",-0.465
112,House,17.0,NY,100,"ENGEL, Eliot Lance",-0.408
112,House,18.0,NY,100,"LOWEY, Nita M.",-0.389
112,House,2.0,NY,100,"ISRAEL, Steve",-0.33399999999999996
112,House,1.0,NY,100,"BISHOP, Timothy H.",-0.33799999999999997
112,House,27.0,NY,100,"HIGGINS, Brian",-0.34700000000000003
112,House,11.0,NY,100,"CLARKE, Yvette Diane",-0.614
112,House,21.0,NY,100,"TONKO, Paul",-0.42
112,House,26.0,NY,200,"LEE, Christopher John",0.313
112,House,23.0,NY,100,"OWENS, William",-0.182
112,House,29.0,NY,200,"REED, Thomas W. II",0.27399999999999997
112,House,13.0,NY,200,"GRIMM, Michael G.",0.21899999999999997
112,House,19.0,NY,200,"HAYWORTH, Nan",0.282
112,House,20.0,NY,200,"GIBSON, Christopher",0.203
112,House,24.0,NY,200,"HANNA, Richard",0.215
112,House,25.0,NY,200,"BUERKLE, Ann Marie",0.579
112,House,26.0,NY,100,"HOCHUL, Kathleen C.",-0.239
112,House,9.0,NY,200,"TURNER, Robert L.",0.281
112,House,16.0,NY,100,"SERRANO, José E.",-0.491
112,House,3.0,NY,200,"KING, Peter T.",0.259
112,House,8.0,NY,100,"NADLER, Jerrold Lewis",-0.508
112,House,12.0,NY,100,"VELÁZQUEZ, Nydia M.",-0.547
112,House,14.0,NY,100,"MALONEY, Carolyn Bosher",-0.387
112,House,22.0,NY,100,"HINCHEY, Maurice Dunlea",-0.575
112,House,4.0,NY,100,"McCARTHY, Carolyn",-0.294
112,House,6.0,NY,100,"MEEKS, Gregory W.",-0.414
112,House,7.0,NY,100,"CROWLEY, Joseph",-0.41200000000000003
112,House,9.0,NY,100,"WEINER, Anthony D.",-0.408
112,House,6.0,NC,200,"COBLE, Howard",0.52
112,House,4.0,NC,100,"PRICE, David Eugene",-0.34299999999999997
112,House,1.0,NC,100,"BUTTERFIELD, George Kenneth, Jr. (G.K.)",-0.40299999999999997
112,House,13.0,NC,100,"MILLER, Brad",-0.376
112,House,5.0,NC,200,"FOXX, Virginia Ann",0.628
112,House,10.0,NC,200,"McHENRY, Patrick T.",0.545
112,House,11.0,NC,100,"SHULER, Heath",-0.07
112,House,8.0,NC,100,"KISSELL, Larry",-0.182
112,House,2.0,NC,200,"ELLMERS, Renee",0.406
112,House,12.0,NC,100,"WATT, Melvin L.",-0.526
112,House,3.0,NC,200,"JONES, Walter Beaman, Jr.",0.244
112,House,9.0,NC,200,"MYRICK, Sue",0.56
112,House,7.0,NC,100,"McINTYRE, Mike",-0.14800000000000002
112,House,1.0,ND,200,"BERG, Rick",0.32799999999999996
112,House,9.0,OH,100,"KAPTUR, Marcia Carolyn (Marcy)",-0.35
112,House,12.0,OH,200,"TIBERI, Patrick (Pat)",0.386
112,House,3.0,OH,200,"TURNER, Michael R.",0.275
112,House,17.0,OH,100,"RYAN, Timothy J.",-0.402
112,House,2.0,OH,200,"SCHMIDT, Jean",0.467
112,House,4.0,OH,200,"JORDAN, Jim",0.718
112,House,13.0,OH,100,"SUTTON, Betty",-0.44
112,House,5.0,OH,200,"LATTA, Robert E.",0.516
112,House,7.0,OH,200,"AUSTRIA, Steve",0.36700000000000005
112,House,11.0,OH,100,"FUDGE, Marcia L.",-0.581
112,House,6.0,OH,200,"JOHNSON, Bill",0.42700000000000005
112,House,15.0,OH,200,"STIVERS, Steve",0.3
112,House,16.0,OH,200,"RENACCI, Jim",0.387
112,House,18.0,OH,200,"GIBBS, Bob",0.47700000000000004
112,House,8.0,OH,200,"BOEHNER, John Andrew",0.513
112,House,1.0,OH,200,"CHABOT, Steve",0.564
112,House,14.0,OH,200,"LaTOURETTE, Steven C.",0.21100000000000002
112,House,10.0,OH,100,"KUCINICH, Dennis",-0.5820000000000001
112,House,1.0,OK,200,"SULLIVAN, John",0.513
112,House,4.0,OK,200,"COLE, Tom",0.332
112,House,2.0,OK,100,"BOREN, Daniel David",-0.11199999999999999
112,House,5.0,OK,200,"LANKFORD, James",0.595
112,House,3.0,OK,200,"LUCAS, Frank D.",0.363
112,House,4.0,OR,100,"DeFAZIO, Peter Anthony",-0.428
112,House,5.0,OR,100,"SCHRADER, Kurt",-0.184
112,House,1.0,OR,100,"BONAMICI, Suzanne",-0.39399999999999996
112,House,3.0,OR,100,"BLUMENAUER, Earl",-0.428
112,House,1.0,OR,100,"WU, David",-0.37
112,House,2.0,OR,200,"WALDEN, Greg",0.33299999999999996
112,House,9.0,PA,200,"SHUSTER, William (Bill)",0.374
112,House,19.0,PA,200,"PLATTS, Todd",0.252
112,House,6.0,PA,200,"GERLACH, Jim",0.221
112,House,18.0,PA,200,"MURPHY, Timothy",0.258
112,House,8.0,PA,200,"FITZPATRICK, Michael G.",0.20199999999999999
112,House,13.0,PA,100,"SCHWARTZ, Allyson Y.",-0.34299999999999997
112,House,15.0,PA,200,"DENT, Charles W.",0.244
112,House,4.0,PA,100,"ALTMIRE, Jason",-0.133
112,House,5.0,PA,200,"THOMPSON, Glenn",0.316
112,House,12.0,PA,100,"CRITZ, Mark S.",-0.326
112,House,3.0,PA,200,"KELLY, Mike",0.358
112,House,7.0,PA,200,"MEEHAN, Patrick",0.22
112,House,10.0,PA,200,"MARINO, Thomas A.",0.35200000000000004
112,House,11.0,PA,200,"BARLETTA, Lou",0.278
112,House,17.0,PA,100,"HOLDEN, Thomas Timothy (Tim)",-0.233
112,House,2.0,PA,100,"FATTAH, Chaka",-0.47200000000000003
112,House,14.0,PA,100,"DOYLE, Michael F.",-0.331
112,House,16.0,PA,200,"PITTS, Joseph R.",0.5379999999999999
112,House,1.0,PA,100,"BRADY, Robert A.",-0.484
112,House,2.0,RI,100,"LANGEVIN, James",-0.375
112,House,1.0,RI,100,"CICILLINE, David N.",-0.389
112,House,2.0,SC,200,"WILSON, Addison Graves (Joe)",0.536
112,House,1.0,SC,200,"SCOTT, Tim",0.626
112,House,3.0,SC,200,"DUNCAN, Jeff",0.735
112,House,4.0,SC,200,"GOWDY, Trey",0.655
112,House,5.0,SC,200,"MULVANEY, Mick",0.75
112,House,6.0,SC,100,"CLYBURN, James Enos",-0.46399999999999997
112,House,1.0,SD,200,"NOEM, Kristi",0.39799999999999996
112,House,5.0,TN,100,"COOPER, James Hayes Shofner",-0.163
112,House,2.0,TN,200,"DUNCAN, John J., Jr.",0.604
112,House,7.0,TN,200,"BLACKBURN, Marsha",0.623
112,House,9.0,TN,100,"COHEN, Stephen",-0.4
112,House,1.0,TN,200,"ROE, David P. (Phil)",0.486
112,House,3.0,TN,200,"FLEISCHMANN, Chuck",0.457
112,House,4.0,TN,200,"DESJARLAIS, Scott",0.585
112,House,6.0,TN,200,"BLACK, Diane",0.58
112,House,8.0,TN,200,"FINCHER, Stephen Lee",0.526
112,House,14.0,TX,200,"PAUL, Ronald Ernest",0.863
112,House,6.0,TX,200,"BARTON, Joe Linus",0.528
112,House,21.0,TX,200,"SMITH, Lamar Seeligson",0.425
112,House,7.0,TX,200,"CULBERSON, John",0.503
112,House,5.0,TX,200,"HENSARLING, Jeb",0.703
112,House,19.0,TX,200,"NEUGEBAUER, Randy",0.628
112,House,26.0,TX,200,"BURGESS, Michael C.",0.573
112,House,31.0,TX,200,"CARTER, John R.",0.474
112,House,1.0,TX,200,"GOHMERT, Louie",0.633
112,House,2.0,TX,200,"POE, Ted",0.594
112,House,9.0,TX,100,"GREEN, Al",-0.43799999999999994
112,House,10.0,TX,200,"McCAUL, Michael T.",0.43
112,House,11.0,TX,200,"CONAWAY, K. Michael",0.593
112,House,24.0,TX,200,"MARCHANT, Kenny",0.6
112,House,28.0,TX,100,"CUELLAR, Henry",-0.22699999999999998
112,House,22.0,TX,200,"OLSON, Pete",0.5479999999999999
112,House,17.0,TX,200,"FLORES, Bill",0.5720000000000001
112,House,23.0,TX,200,"CANSECO, Francisco (Quico)",0.5710000000000001
112,House,27.0,TX,200,"FARENTHOLD, Blake",0.5479999999999999
112,House,3.0,TX,200,"JOHNSON, Sam",0.61
112,House,25.0,TX,100,"DOGGETT, Lloyd Alton, II",-0.402
112,House,13.0,TX,200,"THORNBERRY, William McClellan (Mac)",0.525
112,House,18.0,TX,100,"JACKSON LEE, Sheila",-0.46
112,House,32.0,TX,200,"SESSIONS, Pete",0.5870000000000001
112,House,8.0,TX,200,"BRADY, Kevin Patrick",0.524
112,House,12.0,TX,200,"GRANGER, Kay",0.39799999999999996
112,House,15.0,TX,100,"HINOJOSA, Rubén",-0.34
112,House,16.0,TX,100,"REYES, Silvestre",-0.321
112,House,20.0,TX,100,"GONZALEZ, Charles A.",-0.34700000000000003
112,House,29.0,TX,100,"GREEN, Raymond Eugene (Gene)",-0.324
112,House,30.0,TX,100,"JOHNSON, Eddie Bernice",-0.485
112,House,4.0,TX,200,"HALL, Ralph Moody",0.424
112,House,2.0,UT,100,"MATHESON, James David (Jim)",-0.115
112,House,1.0,UT,200,"BISHOP, Robert (Rob)",0.537
112,House,3.0,UT,200,"CHAFFETZ, Jason",0.647
112,House,1.0,VT,100,"WELCH, Peter",-0.409
112,House,10.0,VA,200,"WOLF, Frank Rudolph",0.284
112,House,4.0,VA,200,"FORBES, J. Randy",0.40700000000000003
112,House,7.0,VA,200,"CANTOR, Eric",0.518
112,House,1.0,VA,200,"WITTMAN, Robert J.",0.446
112,House,11.0,VA,100,"CONNOLLY, Gerald E. (Gerry)",-0.306
112,House,2.0,VA,200,"RIGELL, E. Scott",0.405
112,House,5.0,VA,200,"HURT, Robert",0.568
112,House,9.0,VA,200,"GRIFFITH, H. Morgan",0.546
112,House,8.0,VA,100,"MORAN, James P.",-0.302
112,House,3.0,VA,100,"SCOTT, Robert C.",-0.45
112,House,6.0,VA,200,"GOODLATTE, Robert William",0.496
112,House,6.0,WA,100,"DICKS, Norman DeValois",-0.312
112,House,7.0,WA,100,"McDERMOTT, James A.",-0.6659999999999999
112,House,2.0,WA,100,"LARSEN, Richard Ray (Rick)",-0.365
112,House,5.0,WA,200,"McMORRIS RODGERS, Cathy",0.425
112,House,8.0,WA,200,"REICHERT, David G.",0.22399999999999998
112,House,3.0,WA,200,"HERRERA BEUTLER, Jaime",0.353
112,House,4.0,WA,200,"HASTINGS, Richard Norman (Doc)",0.41600000000000004
112,House,9.0,WA,100,"SMITH, Adam",-0.285
112,House,1.0,WA,100,"INSLEE, Jay Robert",-0.33
112,House,1.0,WA,100,"DelBENE, Suzan K.",-0.28300000000000003
112,House,3.0,WV,100,"RAHALL, Nick Joe, II",-0.306
112,House,2.0,WV,200,"CAPITO, Shelley Moore",0.267
112,House,1.0,WV,200,"McKINLEY, David",0.301
112,House,5.0,WI,200,"SENSENBRENNER, Frank James, Jr.",0.638
112,House,6.0,WI,200,"PETRI, Thomas Evert",0.379
112,House,4.0,WI,100,"MOORE, Gwendolynne S. (Gwen)",-0.528
112,House,7.0,WI,200,"DUFFY, Sean",0.511
112,House,8.0,WI,200,"RIBBLE, Reid",0.603
112,House,3.0,WI,100,"KIND, Ron",-0.261
112,House,1.0,WI,200,"RYAN, Paul D.",0.556
112,House,2.0,WI,100,"BALDWIN, Tammy",-0.49200000000000005
112,House,1.0,WY,200,"LUMMIS, Cynthia M.",0.6779999999999999
112,Senate,0.0,AL,200,"SESSIONS, Jefferson Beauregard III (Jeff)",0.5489999999999999
112,Senate,0.0,AL,200,"SHELBY, Richard C.",0.442
112,Senate,0.0,AK,200,"MURKOWSKI, Lisa",0.21100000000000002
112,Senate,0.0,AK,100,"BEGICH, Mark",-0.235
112,Senate,0.0,AZ,200,"McCAIN, John Sidney, III",0.381
112,Senate,0.0,AZ,200,"KYL, Jon Llewellyn",0.5479999999999999
112,Senate,0.0,AR,200,"BOOZMAN, John",0.414
112,Senate,0.0,AR,100,"PRYOR, Mark",-0.19899999999999998
112,Senate,0.0,CA,100,"BOXER, Barbara",-0.45
112,Senate,0.0,CA,100,"FEINSTEIN, Dianne",-0.268
112,Senate,0.0,CO,100,"UDALL, Mark",-0.353
